"SubNo"	"Hemisphere"	"Block"	"Trial"	"ACC"	"RT"	"Twitches"	"Task"	"Congruence"	"Axes"	"HomLocation"
"8449"	18	2	16	12	1	0.42339	0	"CRT"	"Incong"	"E.W"	"FC5.6"
"8450"	18	2	16	20	1	0.521962	0	"CRT"	"Incong"	"NW.SE"	"FC5.6"
"8451"	18	2	12	4	1	0.445699	0	"CRT"	"Incong"	"E.W"	"C3.4"
"8452"	18	2	12	5	1	0.396202	0	"CRT"	"Incong"	"E.W"	"C3.4"
"8453"	18	2	12	6	1	0.468877	0	"CRT"	"Incong"	"NW.SE"	"C3.4"
"8454"	18	2	12	14	1	0.493637	0	"CRT"	"Incong"	"N.S"	"C3.4"
"8455"	18	2	12	20	1	0.419579	0	"CRT"	"Incong"	"NE.SW"	"C3.4"
"8456"	18	2	3	3	1	0.503794	4	"CRT"	"Incong"	"E.W"	"T7.8"
"8457"	18	2	3	4	1	0.431279	4	"CRT"	"Incong"	"E.W"	"T7.8"
"8458"	18	2	3	7	1	0.511099	2	"CRT"	"Incong"	"NE.SW"	"T7.8"
"8459"	18	2	3	12	1	0.507167	2	"CRT"	"Incong"	"NW.SE"	"T7.8"
"8460"	18	2	3	18	1	0.360978	2	"CRT"	"Incong"	"N.S"	"T7.8"
"8461"	18	2	10	2	1	0.348193	0	"CRT"	"Incong"	"NW.SE"	"CP1.2"
"8462"	18	2	10	7	1	0.337829	0	"CRT"	"Incong"	"E.W"	"CP1.2"
"8463"	18	2	10	10	1	0.366155	0	"CRT"	"Incong"	"E.W"	"CP1.2"
"8464"	18	2	10	11	1	0.431669	0	"CRT"	"Incong"	"NE.SW"	"CP1.2"
"8465"	18	2	10	16	1	0.382417	0	"CRT"	"Incong"	"N.S"	"CP1.2"
"8466"	18	2	14	1	1	0.506922	0	"CRT"	"Incong"	"NE.SW"	"CP5.6"
"8467"	18	2	14	9	1	0.374528	0	"CRT"	"Incong"	"NW.SE"	"CP5.6"
"8468"	18	2	14	10	1	0.40902	0	"CRT"	"Incong"	"NW.SE"	"CP5.6"
"8469"	18	2	14	14	1	0.45873	0	"CRT"	"Incong"	"N.S"	"CP5.6"
"8470"	18	2	14	19	1	0.365296	0	"CRT"	"Incong"	"E.W"	"CP5.6"
"8471"	18	2	20	2	1	0.299882	0	"CRT"	"Incong"	"NE.SW"	"P3.4"
"8472"	18	2	20	10	1	0.442125	0	"CRT"	"Incong"	"N.S"	"P3.4"
"8473"	18	2	20	12	1	0.327955	0	"CRT"	"Incong"	"E.W"	"P3.4"
"8474"	18	2	20	14	1	0.368612	0	"CRT"	"Incong"	"E.W"	"P3.4"
"8475"	18	2	20	19	1	0.387801	0	"CRT"	"Incong"	"NW.SE"	"P3.4"
"8476"	18	2	11	4	1	0.496343	0	"CRT"	"Incong"	"NW.SE"	"P7.8"
"8477"	18	2	11	8	1	0.449885	1	"CRT"	"Incong"	"N.S"	"P7.8"
"8478"	18	2	11	15	1	0.441151	0	"CRT"	"Incong"	"NE.SW"	"P7.8"
"8479"	18	2	11	17	1	0.487427	0	"CRT"	"Incong"	"E.W"	"P7.8"
"8480"	18	2	11	18	1	0.649056	0	"CRT"	"Incong"	"E.W"	"P7.8"
"8481"	18	2	2	3	1	0.436536	0	"CRT"	"Incong"	"NW.SE"	"PO3.4"
"8482"	18	2	2	6	1	0.50768	0	"CRT"	"Incong"	"NE.SW"	"PO3.4"
"8483"	18	2	2	13	1	0.47753	0	"CRT"	"Incong"	"E.W"	"PO3.4"
"8484"	18	2	2	16	1	0.446622	0	"CRT"	"Incong"	"N.S"	"PO3.4"
"8485"	18	2	2	18	1	0.362295	0	"CRT"	"Incong"	"N.S"	"PO3.4"
"8486"	18	2	22	2	1	0.462766	0	"CRT"	"Incong"	"N.S"	"O1.2"
"8487"	18	2	22	3	1	0.531253	0	"CRT"	"Incong"	"N.S"	"O1.2"
"8488"	18	2	22	6	1	0.430797	0	"CRT"	"Incong"	"NE.SW"	"O1.2"
"8489"	18	2	22	14	1	0.443296	0	"CRT"	"Incong"	"E.W"	"O1.2"
"8490"	18	2	22	20	1	0.458728	0	"CRT"	"Incong"	"NW.SE"	"O1.2"
"8491"	18	2	5	5	1	0.429147	0	"CRT"	"Incong"	"NE.SW"	"Inion"
"8492"	18	2	5	9	1	0.482292	0	"CRT"	"Incong"	"N.S"	"Inion"
"8493"	18	2	5	12	1	0.470162	0	"CRT"	"Incong"	"NW.SE"	"Inion"
"8494"	18	2	5	13	1	0.524846	0	"CRT"	"Incong"	"NW.SE"	"Inion"
"8495"	18	2	5	19	1	0.46865	0	"CRT"	"Incong"	"E.W"	"Inion"
"8496"	18	2	19	4	1	0.58101	3	"CRT"	"Incong"	"NW.SE"	"LatIn"
"8497"	18	2	19	7	1	0.43301	4	"CRT"	"Incong"	"NE.SW"	"LatIn"
"8498"	18	2	19	13	1	0.601689	5	"CRT"	"Incong"	"E.W"	"LatIn"
"8499"	18	2	19	17	1	0.420744	0	"CRT"	"Incong"	"N.S"	"LatIn"
"8500"	18	2	19	19	1	0.500134	0	"CRT"	"Incong"	"N.S"	"LatIn"
"8501"	18	2	8	1	1	0.45222	3	"CRT"	"Incong"	"E.W"	"LatOc"
"8502"	18	2	8	4	1	0.508173	3	"CRT"	"Incong"	"E.W"	"LatOc"
"8503"	18	2	8	6	1	0.580632	2	"CRT"	"Incong"	"NE.SW"	"LatOc"
"8504"	18	2	8	13	1	0.493201	1	"CRT"	"Incong"	"NW.SE"	"LatOc"
"8505"	18	2	8	16	1	0.585241	2	"CRT"	"Incong"	"N.S"	"LatOc"
"8506"	18	2	21	1	1	0.525512	1	"CRT"	"Incong"	"E.W"	"V5"
"8507"	18	2	21	10	1	0.384945	0	"CRT"	"Incong"	"NW.SE"	"V5"
"8508"	18	2	21	13	1	0.41184	0	"CRT"	"Incong"	"NE.SW"	"V5"
"8509"	18	2	21	15	1	0.786108	0	"CRT"	"Incong"	"NE.SW"	"V5"
"8510"	18	2	21	17	1	0.475919	0	"CRT"	"Incong"	"N.S"	"V5"
"8511"	18	2	1	3	1	0.582975	4	"CRT"	"Incong"	"NW.SE"	"TPJ"
"8512"	18	2	1	8	1	0.545578	2	"CRT"	"Incong"	"NE.SW"	"TPJ"
"8513"	18	2	1	10	1	0.501467	2	"CRT"	"Incong"	"NE.SW"	"TPJ"
"8514"	18	2	1	13	1	0.540601	1	"CRT"	"Incong"	"N.S"	"TPJ"
"8515"	18	2	1	16	NA	0.887126	NA	"CRT"	"Incong"	"E.W"	"TPJ"
"8516"	18	2	4	2	1	0.576838	4	"CRT"	"Incong"	"E.W"	"ATL"
"8517"	18	2	4	6	1	0.90454	5	"CRT"	"Incong"	"N.S"	"ATL"
"8518"	18	2	4	11	1	0.597131	5	"CRT"	"Incong"	"NE.SW"	"ATL"
"8519"	18	2	4	14	1	0.535706	5	"CRT"	"Incong"	"NE.SW"	"ATL"
"8520"	18	2	4	17	1	0.62885	3	"CRT"	"Incong"	"NW.SE"	"ATL"
"8521"	18	2	18	4	1	0.41978	0	"CRT"	"Cong"	"E.W"	"FZ"
"8522"	18	2	18	10	1	0.444889	1	"CRT"	"Cong"	"N.S"	"FZ"
"8523"	18	2	18	11	1	0.424523	1	"CRT"	"Cong"	"NE.SW"	"FZ"
"8524"	18	2	18	15	1	0.41221	1	"CRT"	"Cong"	"NE.SW"	"FZ"
"8525"	18	2	18	20	1	0.510167	0	"CRT"	"Cong"	"NW.SE"	"FZ"
"8526"	18	2	7	5	1	0.402329	0	"CRT"	"Cong"	"NE.SW"	"CZ"
"8527"	18	2	7	6	1	0.430222	0	"CRT"	"Cong"	"E.W"	"CZ"
"8528"	18	2	7	12	1	0.3845	0	"CRT"	"Cong"	"NW.SE"	"CZ"
"8529"	18	2	7	15	1	0.35175	0	"CRT"	"Cong"	"NW.SE"	"CZ"
"8530"	18	2	7	18	1	0.480876	0	"CRT"	"Cong"	"N.S"	"CZ"
"8531"	18	2	9	1	1	0.428384	0	"CRT"	"Cong"	"NW.SE"	"PZ"
"8532"	18	2	9	3	1	0.370565	0	"CRT"	"Cong"	"NW.SE"	"PZ"
"8533"	18	2	9	8	1	0.352618	0	"CRT"	"Cong"	"N.S"	"PZ"
"8534"	18	2	9	11	1	0.370672	0	"CRT"	"Cong"	"E.W"	"PZ"
"8535"	18	2	9	17	1	0.326184	0	"CRT"	"Cong"	"NE.SW"	"PZ"
"8536"	18	2	15	4	1	0.414857	0	"CRT"	"Cong"	"N.S"	"OZ"
"8537"	18	2	15	8	1	0.359316	0	"CRT"	"Cong"	"NW.SE"	"OZ"
"8538"	18	2	15	10	1	0.399235	0	"CRT"	"Cong"	"NW.SE"	"OZ"
"8539"	18	2	15	15	1	0.429574	0	"CRT"	"Cong"	"NE.SW"	"OZ"
"8540"	18	2	15	16	1	0.397461	0	"CRT"	"Cong"	"E.W"	"OZ"
"8541"	18	2	13	5	1	0.78124	1	"CRT"	"Cong"	"NW.SE"	"FP"
"8542"	18	2	13	9	1	0.507892	1	"CRT"	"Cong"	"E.W"	"FP"
"8543"	18	2	13	11	1	0.810344	3	"CRT"	"Cong"	"N.S"	"FP"
"8544"	18	2	13	15	1	0.61919	3	"CRT"	"Cong"	"N.S"	"FP"
"8545"	18	2	13	17	1	0.584595	2	"CRT"	"Cong"	"NE.SW"	"FP"
"8546"	18	2	23	2	1	0.477366	1	"CRT"	"Cong"	"NW.SE"	"AF"
"8547"	18	2	23	5	1	0.444195	1	"CRT"	"Cong"	"NW.SE"	"AF"
"8548"	18	2	23	6	1	0.449469	1	"CRT"	"Cong"	"NE.SW"	"AF"
"8549"	18	2	23	12	1	0.583672	1	"CRT"	"Cong"	"N.S"	"AF"
"8550"	18	2	23	18	1	0.50049	0	"CRT"	"Cong"	"E.W"	"AF"
"8551"	18	2	24	5	1	0.427701	0	"CRT"	"Cong"	"NE.SW"	"F3.4"
"8552"	18	2	24	6	1	0.457327	0	"CRT"	"Cong"	"N.S"	"F3.4"
"8553"	18	2	24	13	1	0.355273	0	"CRT"	"Cong"	"E.W"	"F3.4"
"8554"	18	2	24	15	1	0.441492	0	"CRT"	"Cong"	"E.W"	"F3.4"
"8555"	18	2	24	19	1	0.341542	0	"CRT"	"Cong"	"NW.SE"	"F3.4"
"8556"	18	2	17	4	1	0.472476	0	"CRT"	"Cong"	"N.S"	"F7.8"
"8557"	18	2	17	9	1	0.475775	0	"CRT"	"Cong"	"E.W"	"F7.8"
"8558"	18	2	17	12	1	0.36802	1	"CRT"	"Cong"	"NE.SW"	"F7.8"
"8559"	18	2	17	15	1	0.493683	1	"CRT"	"Cong"	"NE.SW"	"F7.8"
"8560"	18	2	17	16	1	0.462128	1	"CRT"	"Cong"	"NW.SE"	"F7.8"
"8561"	18	2	6	2	1	0.43349	0	"CRT"	"Cong"	"E.W"	"FC1.2"
"8562"	18	2	6	7	1	0.515903	1	"CRT"	"Cong"	"N.S"	"FC1.2"
"8563"	18	2	6	8	1	0.388311	1	"CRT"	"Cong"	"N.S"	"FC1.2"
"8564"	18	2	6	12	1	0.426954	0	"CRT"	"Cong"	"NE.SW"	"FC1.2"
"8565"	18	2	6	20	NA	0.855562	0	"CRT"	"Cong"	"NW.SE"	"FC1.2"
"8566"	18	2	16	1	1	0.444358	0	"CRT"	"Cong"	"NE.SW"	"FC5.6"
"8567"	18	2	16	8	NA	0.308542	NA	"CRT"	"Cong"	"N.S"	"FC5.6"
"8568"	18	2	16	11	1	0.40739	0	"CRT"	"Cong"	"E.W"	"FC5.6"
"8569"	18	2	16	13	1	0.390515	0	"CRT"	"Cong"	"E.W"	"FC5.6"
"8570"	18	2	16	19	1	0.48804	0	"CRT"	"Cong"	"NW.SE"	"FC5.6"
"8571"	18	2	12	1	1	0.43993	0	"CRT"	"Cong"	"E.W"	"C3.4"
"8572"	18	2	12	7	1	0.393174	0	"CRT"	"Cong"	"NW.SE"	"C3.4"
"8573"	18	2	12	8	1	0.396121	0	"CRT"	"Cong"	"NW.SE"	"C3.4"
"8574"	18	2	12	13	1	0.406	0	"CRT"	"Cong"	"N.S"	"C3.4"
"8575"	18	2	12	16	1	0.500364	0	"CRT"	"Cong"	"NE.SW"	"C3.4"
"8576"	18	2	3	2	1	0.521081	4	"CRT"	"Cong"	"E.W"	"T7.8"
"8577"	18	2	3	10	1	0.483975	2	"CRT"	"Cong"	"NE.SW"	"T7.8"
"8578"	18	2	3	11	1	0.479381	2	"CRT"	"Cong"	"NW.SE"	"T7.8"
"8579"	18	2	3	13	1	0.482363	2	"CRT"	"Cong"	"NW.SE"	"T7.8"
"8580"	18	2	3	20	1	0.496705	2	"CRT"	"Cong"	"N.S"	"T7.8"
"8581"	18	2	10	1	1	0.396999	0	"CRT"	"Cong"	"NW.SE"	"CP1.2"
"8582"	18	2	10	4	1	0.322769	0	"CRT"	"Cong"	"NW.SE"	"CP1.2"
"8583"	18	2	10	8	1	0.358725	0	"CRT"	"Cong"	"E.W"	"CP1.2"
"8584"	18	2	10	12	1	0.382504	0	"CRT"	"Cong"	"NE.SW"	"CP1.2"
"8585"	18	2	10	19	1	0.390586	0	"CRT"	"Cong"	"N.S"	"CP1.2"
"8586"	18	2	14	3	1	0.418214	0	"CRT"	"Cong"	"NE.SW"	"CP5.6"
"8587"	18	2	14	8	1	0.346958	0	"CRT"	"Cong"	"NW.SE"	"CP5.6"
"8588"	18	2	14	13	1	0.433415	0	"CRT"	"Cong"	"N.S"	"CP5.6"
"8589"	18	2	14	15	1	0.439244	0	"CRT"	"Cong"	"N.S"	"CP5.6"
"8590"	18	2	14	16	1	0.415682	0	"CRT"	"Cong"	"E.W"	"CP5.6"
"8591"	18	2	20	5	1	0.376642	0	"CRT"	"Cong"	"NE.SW"	"P3.4"
"8592"	18	2	20	9	1	0.379611	0	"CRT"	"Cong"	"N.S"	"P3.4"
"8593"	18	2	20	15	1	0.365674	0	"CRT"	"Cong"	"E.W"	"P3.4"
"8594"	18	2	20	17	1	0.355655	0	"CRT"	"Cong"	"NW.SE"	"P3.4"
"8595"	18	2	20	20	1	0.390348	0	"CRT"	"Cong"	"NW.SE"	"P3.4"
"8596"	18	2	11	5	1	0.446992	0	"CRT"	"Cong"	"NW.SE"	"P7.8"
"8597"	18	2	11	7	1	0.439908	1	"CRT"	"Cong"	"N.S"	"P7.8"
"8598"	18	2	11	13	1	0.633867	0	"CRT"	"Cong"	"NE.SW"	"P7.8"
"8599"	18	2	11	14	1	0.577024	0	"CRT"	"Cong"	"NE.SW"	"P7.8"
"8600"	18	2	11	19	1	0.678814	0	"CRT"	"Cong"	"E.W"	"P7.8"
"8601"	18	2	2	1	1	0.539655	0	"CRT"	"Cong"	"NW.SE"	"PO3.4"
"8602"	18	2	2	5	1	0.404515	0	"CRT"	"Cong"	"NW.SE"	"PO3.4"
"8603"	18	2	2	8	1	0.406797	0	"CRT"	"Cong"	"NE.SW"	"PO3.4"
"8604"	18	2	2	12	1	0.421827	0	"CRT"	"Cong"	"E.W"	"PO3.4"
"8605"	18	2	2	19	1	0.408381	0	"CRT"	"Cong"	"N.S"	"PO3.4"
"8606"	18	2	22	1	1	0.438454	0	"CRT"	"Cong"	"N.S"	"O1.2"
"8607"	18	2	22	7	1	0.395068	0	"CRT"	"Cong"	"NE.SW"	"O1.2"
"8608"	18	2	22	10	1	0.42662	0	"CRT"	"Cong"	"NE.SW"	"O1.2"
"8609"	18	2	22	12	1	0.410031	0	"CRT"	"Cong"	"E.W"	"O1.2"
"8610"	18	2	22	19	1	0.421565	0	"CRT"	"Cong"	"NW.SE"	"O1.2"
"8611"	18	2	5	2	1	1.048262	0	"CRT"	"Cong"	"NE.SW"	"Inion"
"8612"	18	2	5	6	1	0.506014	0	"CRT"	"Cong"	"N.S"	"Inion"
"8613"	18	2	5	8	1	0.438614	0	"CRT"	"Cong"	"N.S"	"Inion"
"8614"	18	2	5	11	1	0.525377	0	"CRT"	"Cong"	"NW.SE"	"Inion"
"8615"	18	2	5	18	1	0.435161	0	"CRT"	"Cong"	"E.W"	"Inion"
"8616"	18	2	19	1	1	0.616778	3	"CRT"	"Cong"	"NW.SE"	"LatIn"
"8617"	18	2	19	8	1	0.449856	4	"CRT"	"Cong"	"NE.SW"	"LatIn"
"8618"	18	2	19	14	1	0.578385	5	"CRT"	"Cong"	"E.W"	"LatIn"
"8619"	18	2	19	15	1	0.581364	5	"CRT"	"Cong"	"E.W"	"LatIn"
"8620"	18	2	19	18	1	0.393075	0	"CRT"	"Cong"	"N.S"	"LatIn"
"8621"	18	2	8	3	1	0.498521	3	"CRT"	"Cong"	"E.W"	"LatOc"
"8622"	18	2	8	8	1	0.516625	2	"CRT"	"Cong"	"NE.SW"	"LatOc"
"8623"	18	2	8	10	1	0.48474	2	"CRT"	"Cong"	"NE.SW"	"LatOc"
"8624"	18	2	8	15	1	0.426656	1	"CRT"	"Cong"	"NW.SE"	"LatOc"
"8625"	18	2	8	19	1	0.523	2	"CRT"	"Cong"	"N.S"	"LatOc"
"8626"	18	2	21	2	1	0.464833	1	"CRT"	"Cong"	"E.W"	"V5"
"8627"	18	2	21	4	1	0.496674	1	"CRT"	"Cong"	"E.W"	"V5"
"8628"	18	2	21	6	1	0.386094	0	"CRT"	"Cong"	"NW.SE"	"V5"
"8629"	18	2	21	14	1	0.440336	0	"CRT"	"Cong"	"NE.SW"	"V5"
"8630"	18	2	21	18	1	0.492154	0	"CRT"	"Cong"	"N.S"	"V5"
"8631"	18	2	1	5	1	0.577003	4	"CRT"	"Cong"	"NW.SE"	"TPJ"
"8632"	18	2	1	7	1	0.567482	2	"CRT"	"Cong"	"NE.SW"	"TPJ"
"8633"	18	2	1	11	1	0.546071	1	"CRT"	"Cong"	"N.S"	"TPJ"
"8634"	18	2	1	17	NA	0.450068	NA	"CRT"	"Cong"	"E.W"	"TPJ"
"8635"	18	2	1	18	NA	0.401196	NA	"CRT"	"Cong"	"E.W"	"TPJ"
"8636"	18	2	4	1	1	0.487229	4	"CRT"	"Cong"	"E.W"	"ATL"
"8637"	18	2	4	8	1	0.524104	5	"CRT"	"Cong"	"N.S"	"ATL"
"8638"	18	2	4	10	1	0.533978	5	"CRT"	"Cong"	"N.S"	"ATL"
"8639"	18	2	4	15	1	0.504051	5	"CRT"	"Cong"	"NE.SW"	"ATL"
"8640"	18	2	4	19	1	0.51558	3	"CRT"	"Cong"	"NW.SE"	"ATL"
"8641"	19	1	1	1	1	0.598434	8	"CRT"	"Cong"	"E.W"	"ATL"
"8642"	19	1	1	2	1	0.552849	8	"CRT"	"Incong"	"E.W"	"ATL"
"8643"	19	1	1	3	1	0.484989	8	"CRT"	"Cong"	"E.W"	"ATL"
"8644"	19	1	1	4	1	0.566902	8	"CRT"	"Incong"	"E.W"	"ATL"
"8645"	19	1	1	5	1	0.431735	8	"CRT"	"Cong"	"E.W"	"ATL"
"8646"	19	1	1	6	1	0.478683	10	"CRT"	"Incong"	"N.S"	"ATL"
"8647"	19	1	1	7	1	0.580258	10	"CRT"	"Cong"	"N.S"	"ATL"
"8648"	19	1	1	8	1	0.770969	10	"CRT"	"Cong"	"N.S"	"ATL"
"8649"	19	1	1	9	1	0.614688	10	"CRT"	"Incong"	"N.S"	"ATL"
"8650"	19	1	1	10	1	0.641766	10	"CRT"	"Cong"	"N.S"	"ATL"
"8651"	19	1	1	11	1	0.511307	7	"CRT"	"Incong"	"NE.SW"	"ATL"
"8652"	19	1	1	12	1	0.498873	7	"CRT"	"Incong"	"NE.SW"	"ATL"
"8653"	19	1	1	13	1	0.503215	7	"CRT"	"Incong"	"NE.SW"	"ATL"
"8654"	19	1	1	14	1	0.540146	7	"CRT"	"Cong"	"NE.SW"	"ATL"
"8655"	19	1	1	15	1	0.527192	7	"CRT"	"Cong"	"NE.SW"	"ATL"
"8656"	19	1	1	16	1	0.535951	8	"CRT"	"Incong"	"NW.SE"	"ATL"
"8657"	19	1	1	17	1	0.537229	8	"CRT"	"Incong"	"NW.SE"	"ATL"
"8658"	19	1	1	18	1	0.45222	8	"CRT"	"Incong"	"NW.SE"	"ATL"
"8659"	19	1	1	19	1	0.429167	8	"CRT"	"Cong"	"NW.SE"	"ATL"
"8660"	19	1	1	20	1	0.462247	8	"CRT"	"Cong"	"NW.SE"	"ATL"
"8661"	19	1	2	1	1	0.561868	0	"CRT"	"Incong"	"NE.SW"	"CZ"
"8662"	19	1	2	2	1	0.514729	0	"CRT"	"Incong"	"NE.SW"	"CZ"
"8663"	19	1	2	3	1	0.561723	0	"CRT"	"Cong"	"NE.SW"	"CZ"
"8664"	19	1	2	4	1	0.476979	0	"CRT"	"Incong"	"NE.SW"	"CZ"
"8665"	19	1	2	5	1	0.473614	0	"CRT"	"Cong"	"NE.SW"	"CZ"
"8666"	19	1	2	6	1	0.45832	0	"CRT"	"Incong"	"E.W"	"CZ"
"8667"	19	1	2	7	1	0.404708	0	"CRT"	"Cong"	"E.W"	"CZ"
"8668"	19	1	2	8	1	0.474993	0	"CRT"	"Incong"	"E.W"	"CZ"
"8669"	19	1	2	9	1	0.400011	0	"CRT"	"Incong"	"E.W"	"CZ"
"8670"	19	1	2	10	1	0.38376	0	"CRT"	"Cong"	"E.W"	"CZ"
"8671"	19	1	2	11	1	0.397694	0	"CRT"	"Incong"	"NW.SE"	"CZ"
"8672"	19	1	2	12	1	0.383839	0	"CRT"	"Cong"	"NW.SE"	"CZ"
"8673"	19	1	2	13	1	0.428939	0	"CRT"	"Incong"	"NW.SE"	"CZ"
"8674"	19	1	2	14	1	0.381142	0	"CRT"	"Cong"	"NW.SE"	"CZ"
"8675"	19	1	2	15	1	0.416458	0	"CRT"	"Cong"	"NW.SE"	"CZ"
"8676"	19	1	2	16	1	0.52855	0	"CRT"	"Incong"	"N.S"	"CZ"
"8677"	19	1	2	17	1	0.338545	0	"CRT"	"Cong"	"N.S"	"CZ"
"8678"	19	1	2	18	1	0.315713	0	"CRT"	"Cong"	"N.S"	"CZ"
"8679"	19	1	2	19	1	0.306086	0	"CRT"	"Cong"	"N.S"	"CZ"
"8680"	19	1	2	20	1	0.621816	0	"CRT"	"Incong"	"N.S"	"CZ"
"8681"	19	1	3	1	1	0.3795	4	"CRT"	"Incong"	"E.W"	"LatOc"
"8682"	19	1	3	2	1	0.40505	4	"CRT"	"Cong"	"E.W"	"LatOc"
"8683"	19	1	3	3	1	0.328441	4	"CRT"	"Cong"	"E.W"	"LatOc"
"8684"	19	1	3	4	1	0.3413	4	"CRT"	"Cong"	"E.W"	"LatOc"
"8685"	19	1	3	5	0	0.323298	4	"CRT"	"Incong"	"E.W"	"LatOc"
"8686"	19	1	3	6	1	0.408083	8	"CRT"	"Cong"	"NW.SE"	"LatOc"
"8687"	19	1	3	7	1	0.475781	8	"CRT"	"Incong"	"NW.SE"	"LatOc"
"8688"	19	1	3	8	1	0.472997	8	"CRT"	"Incong"	"NW.SE"	"LatOc"
"8689"	19	1	3	9	1	0.587246	8	"CRT"	"Incong"	"NW.SE"	"LatOc"
"8690"	19	1	3	10	1	0.540598	8	"CRT"	"Cong"	"NW.SE"	"LatOc"
"8691"	19	1	3	11	1	0.444247	9	"CRT"	"Cong"	"N.S"	"LatOc"
"8692"	19	1	3	12	1	0.541965	9	"CRT"	"Cong"	"N.S"	"LatOc"
"8693"	19	1	3	13	1	0.457458	9	"CRT"	"Incong"	"N.S"	"LatOc"
"8694"	19	1	3	14	1	0.514333	9	"CRT"	"Incong"	"N.S"	"LatOc"
"8695"	19	1	3	15	1	0.480937	9	"CRT"	"Cong"	"N.S"	"LatOc"
"8696"	19	1	3	16	1	0.530009	4	"CRT"	"Cong"	"NE.SW"	"LatOc"
"8697"	19	1	3	17	1	0.476745	4	"CRT"	"Incong"	"NE.SW"	"LatOc"
"8698"	19	1	3	18	1	0.485004	4	"CRT"	"Incong"	"NE.SW"	"LatOc"
"8699"	19	1	3	19	1	0.436691	4	"CRT"	"Cong"	"NE.SW"	"LatOc"
"8700"	19	1	3	20	1	0.420094	4	"CRT"	"Incong"	"NE.SW"	"LatOc"
"8701"	19	1	4	1	1	0.411232	0	"CRT"	"Incong"	"NE.SW"	"PO3.4"
"8702"	19	1	4	2	1	0.398769	0	"CRT"	"Cong"	"NE.SW"	"PO3.4"
"8703"	19	1	4	3	1	0.327679	0	"CRT"	"Cong"	"NE.SW"	"PO3.4"
"8704"	19	1	4	4	1	0.40528	0	"CRT"	"Cong"	"NE.SW"	"PO3.4"
"8705"	19	1	4	5	1	0.483337	0	"CRT"	"Incong"	"NE.SW"	"PO3.4"
"8706"	19	1	4	6	1	0.457256	0	"CRT"	"Incong"	"NW.SE"	"PO3.4"
"8707"	19	1	4	7	1	0.452615	0	"CRT"	"Incong"	"NW.SE"	"PO3.4"
"8708"	19	1	4	8	1	0.397602	0	"CRT"	"Incong"	"NW.SE"	"PO3.4"
"8709"	19	1	4	9	1	0.419226	0	"CRT"	"Cong"	"NW.SE"	"PO3.4"
"8710"	19	1	4	10	1	0.350507	0	"CRT"	"Cong"	"NW.SE"	"PO3.4"
"8711"	19	1	4	11	1	0.384157	0	"CRT"	"Cong"	"E.W"	"PO3.4"
"8712"	19	1	4	12	1	0.432275	0	"CRT"	"Incong"	"E.W"	"PO3.4"
"8713"	19	1	4	13	1	0.386756	0	"CRT"	"Cong"	"E.W"	"PO3.4"
"8714"	19	1	4	14	1	0.326665	0	"CRT"	"Cong"	"E.W"	"PO3.4"
"8715"	19	1	4	15	1	0.409215	0	"CRT"	"Incong"	"E.W"	"PO3.4"
"8716"	19	1	4	16	1	0.407482	0	"CRT"	"Incong"	"N.S"	"PO3.4"
"8717"	19	1	4	17	1	0.418712	0	"CRT"	"Cong"	"N.S"	"PO3.4"
"8718"	19	1	4	18	1	0.405187	0	"CRT"	"Incong"	"N.S"	"PO3.4"
"8719"	19	1	4	19	1	0.340823	0	"CRT"	"Incong"	"N.S"	"PO3.4"
"8720"	19	1	4	20	1	0.368789	0	"CRT"	"Cong"	"N.S"	"PO3.4"
"8721"	19	1	5	1	1	0.388712	6	"CRT"	"Incong"	"E.W"	"F7.8"
"8722"	19	1	5	2	1	0.427232	6	"CRT"	"Incong"	"E.W"	"F7.8"
"8723"	19	1	5	3	1	0.417987	6	"CRT"	"Cong"	"E.W"	"F7.8"
"8724"	19	1	5	4	1	0.599348	6	"CRT"	"Cong"	"E.W"	"F7.8"
"8725"	19	1	5	5	1	0.484343	6	"CRT"	"Incong"	"E.W"	"F7.8"
"8726"	19	1	5	6	1	0.403063	8	"CRT"	"Incong"	"N.S"	"F7.8"
"8727"	19	1	5	7	1	0.443753	8	"CRT"	"Cong"	"N.S"	"F7.8"
"8728"	19	1	5	8	1	0.408891	8	"CRT"	"Incong"	"N.S"	"F7.8"
"8729"	19	1	5	9	1	0.348046	8	"CRT"	"Cong"	"N.S"	"F7.8"
"8730"	19	1	5	10	1	0.533471	8	"CRT"	"Cong"	"N.S"	"F7.8"
"8731"	19	1	5	11	1	0.419632	8	"CRT"	"Cong"	"NE.SW"	"F7.8"
"8732"	19	1	5	12	1	0.467648	8	"CRT"	"Incong"	"NE.SW"	"F7.8"
"8733"	19	1	5	13	1	0.412165	8	"CRT"	"Cong"	"NE.SW"	"F7.8"
"8734"	19	1	5	14	1	0.509921	8	"CRT"	"Incong"	"NE.SW"	"F7.8"
"8735"	19	1	5	15	1	0.445162	8	"CRT"	"Incong"	"NE.SW"	"F7.8"
"8736"	19	1	5	16	1	0.415603	4	"CRT"	"Cong"	"NW.SE"	"F7.8"
"8737"	19	1	5	17	1	0.465333	4	"CRT"	"Incong"	"NW.SE"	"F7.8"
"8738"	19	1	5	18	1	0.422665	4	"CRT"	"Cong"	"NW.SE"	"F7.8"
"8739"	19	1	5	19	1	0.434867	4	"CRT"	"Cong"	"NW.SE"	"F7.8"
